13 37 37.01068
13 38 38.01723
13 39 39.02297
13 40 40.03145
13 41 41.03833
13 42 42.04689
14 22 22.03453
14 23 23.02552
14 24 24.01155
14 25 25.00411
14 26 25.99233
14 27 26.98671
14 28 27.97693
14 29 28.97649
14 30 29.97377
14 31 30.97536
14 32 31.97415
14 33 32.97800
14 34 33.97858
14 35 34.98458
14 36 35.98660
14 37 36.99294
14 38 37.99563
14 39 39.00207
14 40 40.00587
14 41 41.01456
14 42 42.01979
14 43 43.02866
14 44 44.03526
15 24 24.03435
15 25 25.02026
15 26 26.01178
15 27 26.99923
15 28 27.99232
15 29 28.98180
15 30 29.97831
15 31 30.97376
15 32 31.97391
15 33 32.97173
15 34 33.97364
15 35 34.97331
15 36 35.97826
15 37 36.97961
15 38 37.98416
15 39 38.98618
15 40 39.99130
15 41 40.99434
15 42 42.00101
15 43 43.00619
15 44 44.01299
15 45 45.01922
15 46 46.02738
16 26 26.02788
16 27 27.01883
16 28 28.00437
16 29 28.99661
16 30 29.98490
16 31 30.97956
16 32 31.97207
16 33 32.97146
16 34 33.96787
16 35 34.96903
16 36 35.96708
16 37 36.97113
16 38 37.97116
16 39 38.97513
16 40 39.97545
16 41 40.97958
16 42 41.98102
16 43 42.98715
16 44 43.99021
16 45 44.99651
16 46 46.00075
16 47 47.00859
16 48 48.01417
16 49 49.02362
17 28 28.02851
17 29 29.01411
17 30 30.00477
17 31 30.99241
17 32 31.98569
17 33 32.97745
17 34 33.97376
17 35 34.96885
17 36 35.96831
17 37 36.96590
17 38 37.96801
17 39 38.96801
17 40 39.97042
17 41 40.97068
17 42 41.97325
17 43 42.97405
17 44 43.97828
17 45 44.98029
17 46 45.98421
17 47 46.98871
17 48 47.99495
17 49 49.00032
17 50 50.00784
17 51 51.01449
18 30 30.02156
18 31 31.01212
18 32 31.99764
18 33 32.98993
18 34 33.98027
18 35 34.97526
18 36 35.96754
18 37 36.96678
18 38 37.96273
18 39 38.96431
18 40 39.96238
18 41 40.96450
18 42 41.96305
18 43 42.96564
18 44 43.96492
18 45 44.96804
18 46 45.96809
18 47 46.97219
18 48 47.97454
18 49 48.98052
18 50 49.98443
18 51 50.99163
18 52 51.99678
18 53 53.00494
19 32 32.02192
19 33 33.00726
19 34 33.99841
19 35 34.98801
19 36 35.98129
19 37 36.97338
19 38 37.96908
19 39 38.96371
19 40 39.96400
19 41 40.96183
19 42 41.96240
19 43 42.96072
19 44 43.96156
19 45 44.96070
19 46 45.96198
19 47 46.96168
19 48 47.96552
19 49 48.96745
19 50 49.97278
19 51 50.97638
19 52 51.98261
19 53 52.98712
19 54 53.99420
19 55 54.99971
20 34 34.01412
20 35 35.00494
20 36 35.99309
20 37 36.98587
20 38 37.97632
20 39 38.97072
20 40 39.96259
20 41 40.96228
20 42 41.95862
20 43 42.95877
20 44 43.95548
20 45 44.95619
20 46 45.95369
20 47 46.95455
20 48 47.95253
20 49 48.95567
20 50 49.95752
20 51 50.96150
20 52 51.96510
20 53 52.97005
20 54 53.97435
20 55 54.98055
20 56 55.98557
20 57 56.99236
21 36 36.01492
21 37 37.00305
21 38 37.99470
21 39 38.98479
21 40 39.97797
21 41 40.96925
21 42 41.96552
21 43 42.96115
21 44 43.95940
21 45 44.95591
21 46 45.95517
21 47 46.95241
21 48 47.95223
21 49 48.95002
21 50 49.95219
21 51 50.95360
21 52 51.95668
21 53 52.95961
21 54 53.96326
21 55 54.96824
21 56 55.97287
21 57 56.97779
21 58 57.98371
21 59 58.98922
21 60 59.99571
22 38 38.00977
22 39 39.00161
22 40 39.99050
22 41 40.98315
22 42 41.97303
22 43 42.96852
22 44 43.95969
22 45 44.95813
22 46 45.95263
22 47 46.95176
22 48 47.94794
22 49 48.94787
22 50 49.94479
22 51 50.94661
22 52 51.94690
22 53 52.94973
22 54 53.95105
22 55 54.95527
22 56 55.95820
22 57 56.96399
22 58 57.96697
22 59 58.97293
22 60 59.97676
22 61 60.98320
22 62 61.98749
22 63 62.99442
23 40 40.01109
23 41 40.99978
23 42 41.99123
23 43 42.98065
23 44 43.97411
23 45 44.96577
23 46 45.96020
23 47 46.95491
23 48 47.95226
23 49 48.94852
23 50 49.94716
23 51 50.94396
23 52 51.94477
23 53 52.94434
23 54 53.94644
23 55 54.94723
23 56 55.95053
23 57 56.95256
23 58 57.95683
23 59 58.96021
23 60 59.96503
23 61 60.96848
23 62 61.97378
23 63 62.97755
23 64 63.98347
23 65 64.98792
24 42 42.00643
24 43 42.99771
24 44 43.98555
24 45 44.97964
24 46 45.96836
24 47 46.96290
24 48 47.95403
24 49 48.95134
24 50 49.94604
24 51 50.94477
24 52 51.94051
24 53 52.94065
24 54 53.93888
24 55 54.94084
24 56 55.94065
24 57 56.94361
24 58 57.94435
24 59 58.94859
24 60 59.95008
24 61 60.95472
24 62 61.95661
24 63 62.96186
24 64 63.96441
24 65 64.97016
24 66 65.97338
24 67 66.97955
25 44 44.00687
25 45 44.99451
25 46 45.98672
25 47 46.97610
25 48 47.96852
25 49 48.95962
25 50 49.95424
25 51 50.94821
25 52 51.94556
25 53 52.94129
25 54 53.94036
25 55 54.93805
25 56 55.93890
25 57 56.93829
25 58 57.93998
25 59 58.94044
25 60 59.94291
25 61 60.94465
25 62 61.94843
25 63 62.95024
25 64 63.95425
25 65 64.95634
25 66 65.96108
25 67 66.96414
25 68 67.96930
25 69 68.97284
26 45 45.01458
26 46 46.00081
26 47 46.99289
26 48 47.98050
26 49 48.97361
26 50 49.96299
26 51 50.95682
26 52 51.94811
26 53 52.94531
26 54 53.93961
26 55 54.93829
26 56 55.93494
26 57 56.93539
26 58 57.93328
26 59 58.93488
26 60 59.93407
26 61 60.93674
26 62 61.93677
26 63 62.94037
26 64 63.94120
26 65 64.94538
26 66 65.94678
26 67 66.95095
26 68 67.95370
26 69 68.95878
26 70 69.96146
26 71 70.96672
26 72 71.96962
27 47 47.01149
27 48 48.00176
27 49 48.98972
27 50 49.98154
27 51 50.97072
27 52 51.96359
27 53 52.95422
27 54 53.94846
27 55 54.94200
27 56 55.93984
27 57 56.93629
27 58 57.93575
27 59 58.93319
27 60 59.93382
27 61 60.93248
27 62 61.93405
27 63 62.93361
27 64 63.93581
27 65 64.93648
27 66 65.93976
27 67 66.94089
27 68 67.94487
27 69 68.94632
27 70 69.95100
27 71 70.95290
27 72 71.95781
27 73 72.96024
27 74 73.96538
27 75 74.96833
28 48 48.01975
28 49 49.00966
28 50 49.99593
28 51 50.98772
28 52 51.97568
28 53 52.96847
28 54 53.95791
28 55 54.95133
28 56 55.94213
28 57 56.93979
28 58 57.93534
28 59 58.93435
28 60 59.93079
28 61 60.93106
28 62 61.92834
28 63 62.92967
28 64 63.92797
28 65 64.93008
28 66 65.92914
28 67 66.93157
28 68 67.93187
28 69 68.93561
28 70 69.93650
28 71 70.94074
28 72 71.94209
28 73 72.94647
28 74 73.94807
28 75 74.95287
28 76 75.95533
28 77 76.96055
28 78 77.96318
29 52 51.99718
29 53 52.98555
29 54 53.97671
29 55 54.96605
29 56 55.95856
29 57 56.94921
29 58 57.94454
29 59 58.93950
29 60 59.93737
29 61 60.93346
29 62 61.93258
29 63 62.92960
29 64 63.92976
29 65 64.92779
29 66 65.92887
29 67 66.92773
29 68 67.92961
29 69 68.92943
29 70 69.93240
29 71 70.93268
29 72 71.93582
29 73 72.93668
29 74 73.93987
29 75 74.94190
29 76 75.94527
29 77 76.94785
29 78 77.95196
29 79 78.95456
29 80 79.96087
30 54 53.99295
30 55 54.98398
30 56 55.97238
30 57 56.96479
30 58 57.95459
30 59 58.94926
30 60 59.94183
30 61 60.93951
30 62 61.93433
30 63 62.93321
30 64 63.92914
30 65 64.92924
30 66 65.92603
30 67 66.92712
30 68 67.92484
30 69 68.92655
30 70 69.92532
30 71 70.92772
30 72 71.92686
30 73 72.92978
30 74 73.92946
30 75 74.93294
30 76 75.93329
30 77 76.93696
30 78 77.93844
30 79 78.94265
30 80 79.94434
30 81 80.95048
30 82 81.95442
30 83 82.96103
31 56 55.99491
31 57 56.98293
31 58 57.97425
31 59 58.96337
31 60 59.95706
31 61 60.94945
31 62 61.94418
31 63 62.93929
31 64 63.93684
31 65 64.93273
31 66 65.93159
31 67 66.92820
31 68 67.92798
31 69 68.92558
31 70 69.92603
31 71 70.92470
31 72 71.92637
31 73 72.92517
31 74 73.92695
31 75 74.92650
31 76 75.92883
31 77 76.92915
31 78 77.93161
31 79 78.93289
31 80 79.93652
31 81 80.93775
31 82 81.94299
31 83 82.94698
31 84 83.95265
31 85 84.95700
31 86 85.96312
32 58 57.99101
32 59 58.98175
32 60 59.97019
32 61 60.96379
32 62 61.95465
32 63 62.94964
32 64 63.94165
32 65 64.93944
32 66 65.93384
32 67 66.93273
32 68 67.92809
32 69 68.92796
32 70 69.92425
32 71 70.92495
32 72 71.92207
32 73 72.92346
32 74 73.92118
32 75 74.92286
32 76 75.92140
32 77 76.92355
32 78 77.92285
32 79 78.92540
32 80 79.92537
32 81 80.92882
32 82 81.92955
32 83 82.93462
32 84 83.93747
32 85 84.94303
32 86 85.94649
32 87 86.95251
32 88 87.95691
32 89 88.96383
33 60 59.99313
33 61 60.98062
33 62 61.97320
33 63 62.96369
33 64 63.95757
33 65 64.94956
33 66 65.94471
33 67 66.93919
33 68 67.93677
33 69 68.93227
33 70 69.93092
33 71 70.92711
33 72 71.92675
33 73 72.92383
33 74 73.92393
33 75 74.92159
33 76 75.92239
33 77 76.92065
33 78 77.92183
33 79 78.92094
33 80 79.92253
33 81 80.92213
33 82 81.92450
33 83 82.92498
33 84 83.92906
33 85 84.93202
33 86 85.93650
33 87 86.93990
33 88 87.94494
33 89 88.94939
33 90 89.95550
33 91 90.96043
33 92 91.96680
34 65 64.96466
34 66 65.95521
34 67 66.95009
34 68 67.94180
34 69 68.93956
34 70 69.93339
34 71 70.93224
34 72 71.92711
34 73 72.92677
34 74 73.92248
34 75 74.92252
34 76 75.91921
34 77 76.91991
34 78 77.91731
34 79 78.91850
34 80 79.91652
34 81 80.91799
34 82 81.91670
34 83 82.91912
34 84 83.91846
34 85 84.92225
34 86 85.92427
34 87 86.92852
34 88 87.93142
34 89 88.93645
34 90 89.93996
34 91 90.94596
34 92 91.94992
34 93 92.95629
34 94 93.96049
35 67 66.96479
35 68 67.95852
35 69 68.95011
35 70 69.94479
35 71 70.93874
35 72 71.93664
35 73 72.93169
35 74 73.92989
35 75 74.92577
35 76 75.92454
35 77 76.92138
35 78 77.92114
35 79 78.91833
35 80 79.91853
35 81 80.91629
35 82 81.91680
35 83 82.91518
35 84 83.91648
35 85 84.91561
35 86 85.91880
35 87 86.92071
35 88 87.92407
35 89 88.92639
35 90 89.93063
35 91 90.93397
35 92 91.93926
35 93 92.94305
35 94 93.94868
35 95 94.95287
35 96 95.95853
35 97 96.96280
36 69 68.96518
36 70 69.95526
36 71 70.94963
36 72 71.94209
36 73 72.93929
36 74 73.93308
36 75 74.93095
36 76 75.92591
36 77 76.92467
36 78 77.92036
36 79 78.92008
36 80 79.91638
36 81 80.91660
36 82 81.91348
36 83 82.91414
36 84 83.91151
36 85 84.91253
36 86 85.91061
36 87 86.91335
36 88 87.91444
36 89 88.91763
36 90 89.91952
36 91 90.92345
36 92 91.92616
36 93 92.93127
36 94 93.93436
36 95 94.93984
36 96 95.94307
36 97 96.94856
36 98 97.95191
36 99 98.95760
36 100 99.96114
37 71 70.96532
37 72 71.95908
37 73 72.95056
37 74 73.94427
37 75 74.93857
37 76 75.93507
37 77 76.93040
37 78 77.92814
37 79 78.92399
37 80 79.92252
37 81 80.91900
37 82 81.91821
37 83 82.91511
37 84 83.91438
37 85 84.91179
37 86 85.91117
37 87 86.90918
37 88 87.91132
37 89 88.91228
37 90 89.91480
37 91 90.91653
37 92 91.91973
37 93 92.92204
37 94 93.92641
37 95 94.92931
37 96 95.93427
37 97 96.93735
37 98 97.94179
37 99 98.94538
37 100 99.94987
37 101 100.95320
37 102 101.95887
38 73 72.96597
38 74 73.95631
38 75 74.94995
38 76 75.94177
38 77 76.93794
38 78 77.93218
38 79 78.92971
38 80 79.92452
38 81 80.92321
38 82 81.91840
38 83 82.91756
38 84 83.91342
38 85 84.91293
38 86 85.90926
38 87 86.90887
38 88 87.90561
38 89 88.90745
38 90 89.90774
38 91 90.91020
38 92 91.91104
38 93 92.91402
38 94 93.91536
38 95 94.91936
38 96 95.92170
38 97 96.92616
38 98 97.92845
38 99 98.93324
38 100 99.93535
38 101 100.94052
38 102 101.94302
38 103 102.94895
38 104 103.95233
38 105 104.95858
39 76 75.95845
39 77 76.94965
39 78 77.94361
39 79 78.93735
39 80 79.93428
39 81 80.92913
39 82 81.92679
39 83 82.92235
39 84 83.92039
39 85 84.91644
39 86 85.91489
39 87 86.91087
39 88 87.90950
39 89 88.90585
39 90 89.90715
39 91 90.90730
39 92 91.90895
39 93 92.90958
39 94 93.91160
39 95 94.91282
39 96 95.91589
39 97 96.91814
39 98 97.92220
39 99 98.92464
39 100 99.92776
39 101 100.93031
39 102 101.93356
39 103 102.93673
39 104 103.94105
39 105 104.94487
39 106 105.94979
39 107 106.95414
39 108 107.95948
40 78 77.95523
40 79 78.94916
40 80 79.94040
40 81 80.93721
40 82 81.93109
40 83 82.92865
40 84 83.92325
40 85 84.92147
40 86 85.91647
40 87 86.91482
40 88 87.91022
40 89 88.90889
40 90 89.90470
40 91 90.90565
40 92 91.90504
40 93 92.90648
40 94 93.90632
40 95 94.90804
40 96 95.90827
40 97 96.91095
40 98 97.91273
40 99 98.91651
40 100 99.91776
40 101 100.92114
40 102 101.92298
40 103 102.92660
40 104 103.92878
40 105 104.93305
40 106 105.93591
40 107 106.94075
40 108 107.94396
40 109 108.94924
40 110 109.95287
41 81 80.94903
41 82 81.94313
41 83 82.93671
41 84 83.93357
41 85 84.92791
41 86 85.92504
41 87 86.92036
41 88 87.91833
41 89 88.91342
41 90 89.91126
41 91 90.90700
41 92 91.90720
41 93 92.90638
41 94 93.90729
41 95 94.90684
41 96 95.90810
41 97 96.90810
41 98 97.91033
41 99 98.91162
41 100 99.91418
41 101 100.91525
41 102 101.91804
41 103 102.91914
41 104 103.92246
41 105 104.92394
41 106 105.92797
41 107 106.93031
41 108 107.93484
41 109 108.93763
41 110 109.94244
41 111 110.94565
41 112 111.95083
41 113 112.95470
42 83 82.94874
42 84 83.94009
42 85 84.93655
42 86 85.93070
42 87 86.92733
42 88 87.92195
42 89 88.91948
42 90 89.91394
42 91 90.91175
42 92 91.90681
42 93 92.90681
42 94 93.90509
42 95 94.90585
42 96 95.90468
42 97 96.90602
42 98 97.90541
42 99 98.90771
42 100 99.90748
42 101 100.91035
42 102 101.91029
42 103 102.91321
42 104 103.91376
42 105 104.91697
42 106 105.91814
42 107 106.92169
42 108 107.92345
42 109 108.92781
42 110 109.92973
42 111 110.93441
42 112 111.93684
42 113 112.94188
42 114 113.94492
42 115 114.95029
43 85 84.94883
43 86 85.94288
43 87 86.93653
43 88 87.93268
43 89 88.92717
43 90 89.92356
43 91 90.91843
43 92 91.91526
43 93 92.91025
43 94 93.90966
43 95 94.90765
43 96 95.90787
43 97 96.90636
43 98 97.90722
43 99 98.90626
43 100 99.90766
43 101 100.90732
43 102 101.90922
43 103 102.90918
43 104 103.91145
43 105 104.91166
43 106 105.91436
43 107 106.91508
43 108 107.91846
43 109 108.91998
43 110 109.92382
43 111 110.92569
43 112 111.92915
43 113 112.93159
43 114 113.93588
43 115 114.93869
43 116 115.94337
43 117 116.94648
43 118 117.95148
44 87 86.94918
44 88 87.94026
44 89 88.93611
44 90 89.92989
44 91 90.92629
44 92 91.92012
44 93 92.91705
44 94 93.91136
44 95 94.91042
44 96 95.90760
44 97 96.90755
44 98 97.90529
44 99 98.90594
44 100 99.90422
44 101 100.90558
44 102 101.90435
44 103 102.90633
44 104 103.90543
44 105 104.90775
44 106 105.90733
44 107 106.90991
44 108 107.91017
44 109 108.91320
44 110 109.91414
44 111 110.91770
44 112 111.91897
44 113 112.92249
44 114 113.92428
44 115 114.92869
44 116 115.93081
44 117 116.93558
44 118 117.93782
44 119 118.94284
44 120 119.94531
45 89 88.94884
45 90 89.94287
45 91 90.93655
45 92 91.93198
45 93 92.92574
45 94 93.92170
45 95 94.91590
45 96 95.91446
45 97 96.91134
45 98 97.91071
45 99 98.90813
45 100 99.90812
45 101 100.90617
45 102 101.90685
45 103 102.90550
45 104 103.90665
45 105 104.90569
45 106 105.90729
45 107 106.90675
45 108 107.90873
45 109 108.90874
45 110 109.91114
45 111 110.91159
45 112 111.91439
45 113 112.91553
45 114 113.91881
45 115 114.92033
45 116 115.92406
45 117 116.92598
45 118 117.93007
45 119 118.93211
45 120 119.93641
45 121 120.93872
45 122 121.94321
46 91 90.94911
46 92 91.94042
46 93 92.93591
46 94 93.92877
46 95 94.92469
46 96 95.91816
46 97 96.91648
46 98 97.91272
46 99 98.91177
46 100 99.90851
46 101 100.90829
46 102 101.90561
46 103 102.90609
46 104 103.90404
46 105 104.90508
46 106 105.90349
46 107 106.90514
46 108 107.90389
46 109 108.90595
46 110 109.90515
46 111 110.90767
46 112 111.90731
46 113 112.91015
46 114 113.91036
46 115 114.91368
46 116 115.91416
46 117 116.91784
46 118 117.91898
46 119 118.92311
46 120 119.92469
46 121 120.92887
46 122 121.93055
46 123 122.93493
46 124 123.93688
47 93 92.94978
47 94 93.94278
47 95 94.93548
47 96 95.93068
47 97 96.92397
47 98 97.92157
47 99 98.91760
47 100 99.91610
47 101 100.91280
47 102 101.91169
47 103 102.90897
47 104 103.90863
47 105 104.90653
47 106 105.90667
47 107 106.90510
47 108 107.90595
47 109 108.90475
47 110 109.90611
47 111 110.90529
47 112 111.90701
47 113 112.90657
47 114 113.90881
47 115 114.90876
47 116 115.91136
47 117 116.91168
47 118 117.91458
47 119 118.91567
47 120 119.91879
47 121 120.91985
47 122 121.92353
47 123 122.92490
47 124 123.92864
47 125 124.93043
47 126 125.93450
47 127 126.93677
47 128 127.94117
47 129 128.94370
47 130 129.95045
48 95 94.94987
48 96 95.93977
48 97 96.93494
48 98 97.92740
48 99 98.92501
48 100 99.92029
48 101 100.91868
48 102 101.91446
48 103 102.91342
48 104 103.90985
48 105 104.90947
48 106 105.90646
48 107 106.90662
48 108 107.90418
48 109 108.90498
48 110 109.90300
48 111 110.90417
48 112 111.90276
48 113 112.90440
48 114 113.90336
48 115 114.90543
48 116 115.90475
48 117 116.90722
48 118 117.90691
48 119 118.90992
48 120 119.90985
48 121 120.91298
48 122 121.91333
48 123 122.91700
48 124 123.91765
48 125 124.92125
48 126 125.92235
48 127 126.92644
48 128 127.92776
48 129 128.93214
48 130 129.93390
48 131 130.94067
48 132 131.94556
49 97 96.94954
49 98 97.94214
49 99 98.93422
49 100 99.93111
49 101 100.92634
49 102 101.92409
49 103 102.91991
49 104 103.91830
49 105 104.91467
49 106 105.91347
49 107 106.91029
49 108 107.90970
49 109 108.90715
49 110 109.90717
49 111 110.90511
49 112 111.90553
49 113 112.90406
49 114 113.90491
49 115 114.90388
49 116 115.90526
49 117 116.90451
49 118 117.90636
49 119 118.90585
49 120 119.90796
49 121 120.90784
49 122 121.91028
49 123 122.91044
49 124 123.91318
49 125 124.91360
49 126 125.91646
49 127 126.91735
49 128 127.92017
49 129 128.92171
49 130 129.92497
49 131 130.92685
49 132 131.93298
49 133 132.93781
49 134 133.94415
49 135 134.94933
50 99 98.94933
50 100 99.93904
50 101 100.93606
50 102 101.93030
50 103 102.92810
50 104 103.92314
50 105 104.92135
50 106 105.91688
50 107 106.91564
50 108 107.91193
50 109 108.91129
50 110 109.90784
50 111 110.90774
50 112 111.90482
50 113 112.90517
50 114 113.90278
50 115 114.90334
50 116 115.90174
50 117 116.90295
50 118 117.90160
50 119 118.90331
50 120 119.90219
50 121 120.90424
50 122 121.90344
50 123 122.90572
50 124 123.90527
50 125 124.90778
50 126 125.90765
50 127 126.91036
50 128 127.91054
50 129 128.91348
50 130 129.91397
50 131 130.91701
50 132 131.91782
50 133 132.92383
50 134 133.92828
50 135 134.93472
50 136 135.93935
50 137 136.94598
51 103 102.93969
51 104 103.93647
51 105 104.93149
51 106 105.92879
51 107 106.92415
51 108 107.92216
51 109 108.91813
51 110 109.91675
51 111 110.91316
51 112 111.91240
51 113 112.90937
51 114 113.90927
51 115 114.90660
51 116 115.90679
51 117 116.90484
51 118 117.90553
51 119 118.90394
51 120 119.90508
51 121 120.90382
51 122 121.90517
51 123 122.90421
51 124 123.90594
51 125 124.90525
51 126 125.90725
51 127 126.90692
51 128 127.90917
51 129 128.90915
51 130 129.91165
51 131 130.91199
51 132 131.91447
51 133 132.91525
51 134 133.92038
51 135 134.92517
51 136 135.93034
51 137 136.93530
51 138 137.94080
51 139 138.94598
52 105 104.94364
52 106 105.93750
52 107 106.93501
52 108 107.92944
52 109 108.92742
52 110 109.92241
52 111 110.92111
52 112 111.91701
52 113 112.91589
52 114 113.91209
52 115 114.91190
52 116 115.90846
52 117 116.90865
52 118 117.90583
52 119 118.90640
52 120 119.90402
52 121 120.90494
52 122 121.90305
52 123 122.90427
52 124 123.90282
52 125 124.90443
52 126 125.90331
52 127 126.90523
52 128 127.90446
52 129 128.90660
52 130 129.90622
52 131 130.90852
52 132 131.90855
52 133 132.91095
52 134 133.91136
52 135 134.91644
52 136 135.92010
52 137 136.92532
52 138 137.92921
52 139 138.93472
52 140 139.93884
52 141 140.94466
52 142 141.94908
53 108 107.94348
53 109 108.93815
53 110 109.93524
53 111 110.93028
53 112 111.92797
53 113 112.92364
53 114 113.92185
53 115 114.91805
53 116 115.91681
53 117 116.91365
53 118 117.91307
53 119 118.91007
53 120 119.91005
53 121 120.90736
53 122 121.90759
53 123 122.90559
53 124 123.90621
53 125 124.90463
53 126 125.90562
53 127 126.90447
53 128 127.90581
53 129 128.90498
53 130 129.90668
53 131 130.90613
53 132 131.90799
53 133 132.90779
53 134 133.90974
53 135 134.91005
53 136 135.91466
53 137 136.91788
53 138 137.92235
53 139 138.92610
53 140 139.93100
53 141 140.93503
53 142 141.94019
53 143 142.94456
53 144 143.95000
54 110 109.94428
54 111 110.94160
54 112 111.93562
54 113 112.93334
54 114 113.92798
54 115 114.92629
54 116 115.92158
54 117 116.92036
54 118 117.91618
54 119 118.91541
54 120 119.91178
54 121 120.91146
54 122 121.90837
54 123 122.90849
54 124 123.90589
54 125 124.90639
54 126 125.90427
54 127 126.90518
54 128 127.90353
54 129 128.90479
54 130 129.90350
54 131 130.90508
54 132 131.90416
54 133 132.90591
54 134 133.90540
54 135 134.90723
54 136 135.90723
54 137 136.91156
54 138 137.91396
54 139 138.91879
54 140 139.92165
54 141 140.92665
54 142 141.92970
54 143 142.93510
54 144 143.93851
54 145 144.94408
54 146 145.94775
54 147 146.95357
55 112 111.95030
55 113 112.94449
55 114 113.94145
55 115 114.93591
55 116 115.93337
55 117 116.92867
55 118 117.92656
55 119 118.92238
55 120 119.92068
55 121 120.91723
55 122 121.91611
55 123 122.91299
55 124 123.91225
55 125 124.90973
55 126 125.90945
55 127 126.90742
55 128 127.90775
55 129 128.90607
55 130 129.90671
55 131 130.90546
55 132 131.90643
55 133 132.90546
55 134 133.90672
55 135 134.90598
55 136 135.90732
55 137 136.90709
55 138 137.91101
55 139 138.91336
55 140 139.91728
55 141 140.92004
55 142 141.92430
55 143 142.92735
55 144 143.93208
55 145 144.93553
55 146 145.94029
55 147 146.94415
55 148 147.94922
55 149 148.95293
55 150 149.95818
55 151 150.96219
56 114 113.95068
56 115 114.94737
56 116 115.94138
56 117 116.93850
56 118 117.93304
56 119 118.93066
56 120 119.92604
56 121 120.92405
56 122 121.91990
56 123 122.91878
56 124 123.91509
56 125 124.91447
56 126 125.91125
56 127 126.91109
56 128 127.90832
56 129 128.90868
56 130 129.90633
56 131 130.90694
56 132 131.90506
56 133 132.90601
56 134 133.90451
56 135 134.90569
56 136 135.90457
56 137 136.90582
56 138 137.90524
56 139 138.90884
56 140 139.91060
56 141 140.91441
56 142 141.91646
56 143 142.92062
56 144 143.92296
56 145 144.92763
56 146 145.93022
56 147 146.93495
56 148 147.93771
56 149 148.94258
56 150 149.94568
56 151 150.95081
56 152 151.95427
56 153 152.95961
57 117 116.95007
57 118 117.94673
57 119 118.94099
57 120 119.93807
57 121 120.93301
57 122 121.93071
57 123 122.92624
